source_id,title,publisher,url,checked_on,validity,fare_regime,source_kind,operator_keys,agency_names,countries,access,verification,reuse,usable_for,limitations,next_step,audit_files
SW_ALAVABUS,"Álavabus 2026 zone fares, crossing matrix and discounts",Diputación Foral de Álava / Álavabus,https://alavabus.eus/documents/d/alavabus/tarifas-zonales-01-04-2026-1-pdf,2026-09-09,Route tariff page states from 2026-04-01; temporary card discount 2026-01-01 to 2026-12-31.,published_tariff,pdf_price_table,Álavabus,Álavabus,ES,Public; no account used.,"Nine-page PDF opened; occasional zones 0–5 EUR 1.55, 2.00, 3.05, 4.65, 6.80, 8.65; includes zone-crossing matrix.",No open reuse licence verified; public accessibility alone is not an open-data licence.,"Exact ordinary fare and card/recurrence variants for lines 1–16, 18 and 19; separate Transporte Comarcal.",Lines 17 and 20 have separate tables. Personalised card rebates occur later; do not treat them as an unconditional single fare.,Join route and stop zones; acquire lines 17/20 if relevant at https://alavabus.eus/es/tarifas-y-otros ; implement date-specific discount variants.,southwest.json
SW_ALEOP_ECO,Aléop Eco — TER and specified express coaches,Région Pays de la Loire / Aléop,https://aleop.paysdelaloire.fr/tarifs/billet-aleop-eco,2026-09-09,Current page checked 2026-09-09; start date not stated.,mixed,tariff_rules,Aléop|SNCF,SNCF VOYAGEURS|Société Nationale des Chemins de fer Français|OCEdefault|Trains Express Régionaux|SNCF|SNCF / TER|Aléop Lignes Express régionales|Aléop en Loire-Atlantique,FR,Public; no account used.,"Official page identifies EUR 1–22 offer, valid on regional trains and coaches 7, 12, 13, 15, 16, 17 and 26; sale until day before departure.",No open reuse licence verified; public accessibility alone is not an open-data licence.,Verified product scope and published range for these LER/TER products.,Range alone does not give OD prices or prove full inventory; no universal EUR 1 fare and no complete matrix found.,Acquire regional ordinary/Eco OD tables or official route quotes; preserve purchase deadline and product before costing.,southwest.json
SW_ALEOP_LA,Aléop Loire-Atlantique tickets,Région Pays de la Loire / Aléop,https://aleop.paysdelaloire.fr/tarifs/tickets-en-loire-atlantique,2026-09-09,Current page checked 2026-09-09; start date not stated.,published_tariff,html_price_table,Aléop,Aléop Lignes Express régionales|Aléop en Loire-Atlantique,FR,Public; no account used.,"Official indexed price EUR 2.90 ordinary, EUR 1.50 eligible reduced, ten tickets EUR 24.",No open reuse licence verified; public accessibility alone is not an open-data licence.,Published local coach fare and transfer allowance.,"Excludes lines 7, 12 and 13; airport shuttle excluded from Naolib connection. Not a generic LER price.",Map GTFS route to local network; retain two-hour Aléop validity plus one-hour direct Naolib/YCÉO connection rules.,southwest.json
SW_BILMAN,Bilman Bus official retail and ticket conditions,Bilman Bus,https://web.bilmanbus.es/tu-billete/,2026-09-09,Checked 2026-09-09; visible advance-sale banner still ends 2026-06-30.,unresolved,retail_booking,Bilman Bus,"Bilmanbus,S.L.",ES,Public; no account used.,Official retail page and ticket conditions found; no current ordinary OD price table verified.,No open reuse licence verified; public accessibility alone is not an open-data licence.,Route/date quote acquisition candidate and ticket conditions.,Retail-only finding does not prove dynamic pricing or absence of a concession tariff. Discount/pass advertisements are not ordinary OD fares.,Inspect actual routes represented in the graph and statutory concession tariff publications; obtain ordinary quotes from authorised retail interface.,southwest.json
SW_CADIZ,Bahía de Cádiz transport consortium — interurban fare table,Consorcio de Transportes Bahía de Cádiz,https://siu.cmtbc.es/es/tarifa.php,2026-09-09,Interurban table says from 2025-07-01; urban table separately states calendar 2026.,published_tariff,html_price_table,CTMC Bahía de Cádiz,Red de Consorcios de Transporte de Andalucía - Bahía de Cádiz,ES,Public; no account used.,Official HTML opened. Interurban single EUR 1.45 at 0 crossings through EUR 7.80 at 9; card values separate. Official matrix page also opened.,No open reuse licence verified; public accessibility alone is not an open-data licence.,Exact published zone-crossing fare with ticket medium and applicable transfer rules.,"Urban, maritime and interurban dates differ. Do not infer all card reductions share urban 2026 expiry.",Acquire https://siu.cmtbc.es/es/tarifas_saltos.php plus municipality/stop-to-zone mapping; validate current subsidy validity and route.,southwest.json
SW_CP_AP,CP Alfa Pendular Lisboa–Porto–Braga 2026 price table,Comboios de Portugal,https://www.cp.pt/info/documents/d/cp/precos-alfa-pendular-lisboa-porto-braga,2026-09-09,From 2026-01-01.,published_tariff,pdf_price_table,CP,Comboios de Portugal,PT,Public; no account used.,"Two-page official PDF opened; Lisboa SA/Oriente–Porto Campanhã adult single EUR 35.70 Turística, EUR 49.90 Conforto.",No open reuse licence verified; public accessibility alone is not an open-data licence.,Published full single and return fares and specified reductions on this corridor.,"Not a promotional inventory quote; discounts, combined Alfa+IC return columns and eligibility differ. Only listed relations.","Parse OD blocks with merged origin cells; retain whole/50%, single/return and class; independently check the Lisboa–Porto row.",southwest.json
SW_CP_CATALOGUE,CP downloadable train price tables — discovery index,Comboios de Portugal,https://www.cp.pt/info/w/trains-prices-pdf,2026-09-09,Current links checked 2026-09-09; acquired examples say valid from 2026-01-01.,published_tariff,open_data_catalogue,CP,Comboios de Portugal,PT,Public; no account used.,"Public index opened: links for Alfa Pendular, five Intercidades corridors, eleven Regional/InterRegional corridors, three urban networks and Celta.",No open reuse licence verified; public accessibility alone is not an open-data licence.,"Discovery of official route-by-route PDF nominal fares, including domestic and selected international services.","A public document catalogue, not an explicitly open-licensed data feed. Each linked file needs separate validity and route checks.",Acquire the tables covering the CP services represented in the graph; create station crosswalks and keep service-specific tariffs separate.,southwest.json
SW_CP_IC,CP Intercidades Lisboa–Porto–Guimarães–Braga–Valença 2026 prices,Comboios de Portugal,https://www.cp.pt/info/documents/d/cp/precos-intercidades-lisboa-porto-braga-guimaraes-valenca,2026-09-09,From 2026-01-01.,published_tariff,pdf_price_table,CP,Comboios de Portugal,PT,Public; no account used.,"Eight-page PDF opened; Lisboa SA/Oriente–Porto Campanhã adult single EUR 28.05 second class, EUR 41.50 first class.",No open reuse licence verified; public accessibility alone is not an open-data licence.,"Exact published nominal corridor OD fares, class and return/discount variants.",Not observed promotional availability. PDF merged cells require layout-aware extraction; return eligibility and rounding must be preserved.,Parse and compare the Lisboa–Porto row against the published table; obtain other CP corridors from SW_CP_CATALOGUE.,southwest.json
SW_ELX,Vectalia Elx Rodalia — fare and pass table,Vectalia Elx Rodalia,https://elxrodalia.vectalia.es/bonos-y-tarifas/,2026-09-09,Current index checked 2026-09-09; effective tariff dates unverified.,published_tariff,html_price_table,Elx Rodalia,Elx Rodalia,ES,Public page indexed; automated fetch forbidden (403).,Official page search-indexed with tariff table headings; direct page returned HTTP 403.,No open reuse licence verified; public accessibility alone is not an open-data licence.,"Candidate local/concession fare table, ticket variants and transfers.",No numeric current fare verified in this pass. Historic GVA CV-211 table exists but must not substitute for current tariff.,Acquire page through normal authorised browser access and match GTFS line/stops to tariff sections; verify current GVA concession table.,southwest.json
SW_EUSKOTREN,Euskotren general train fare poster — 29 June 2026,Euskotren,https://www.euskotren.eus/sites/default/files/tarifas/Euskotren_Tarifa_Orokorra%2029.06_3.pdf,2026-09-09,Current tariff page labels effective 2026-06-29.,published_tariff,pdf_price_table,Euskotren,Euskotren Trena,ES,Public PDF; no account.,"Linked PDF successfully opened as one page, but web text extraction returned zero lines. Price cells were not verified.",No open licence verified; Euskotren page footer expressly restricts reproduction without permission.,Candidate train fare matrix and zone/product tariffs.,Requires image/table extraction and visual QA. Temporary card discounts differ from occasional cash tickets.,"Acquire and render PDF, transcribe/parse cells, join official tariff zones and cross-territory products.",southwest.json
SW_GALICIA,Galicia official 2026 XLSX fare calculator,"Xunta de Galicia, Dirección Xeral de Mobilidade",https://www.bus.gal/sites/w_tpgal/files/faq/2026/01/202601._calculadora_tarifas_ptpg_2026_descuentos_cas.xlsx,2026-09-09,Workbook labelled 2026; page cites discount resolution 2025-12-23.,published_tariff,machine_readable_tariff,Transporte Público de Galicia,Transporte Público de Galicia,ES,Public; no account used.,Official fare page opened; exact XLSX href retrieved from page HTML. Workbook cells not yet parsed; web tool cannot preview attachment.,No open reuse licence verified; public accessibility alone is not an open-data licence.,"Municipality-OD calculator, ordinary fares and eligible discount variants.","Fare depends on administrative OD and concessions, not arbitrary geometric distance. Website discount-end text appears inconsistent; confirm before modelling subsidies.","Acquire workbook; inspect data sheets/formulas, administrative codes and dates; compare calculator outputs. Landing page https://www.bus.gal/es/faq/tarifas-y-bonos/tarifas .",southwest.json
SW_HDF,Hauts-de-France Nord coach tariff pages — unresolved price validity,Région Hauts-de-France,https://arcenciel.hautsdefrance.fr/arcenciel2/ba/TARIFICATION,2026-09-09,Current index checked 2026-09-09; exact effective tariff not established.,unresolved,tariff_rules,Hauts-de-France Mobilités,CAR_HDF_59_2|CAR_HDF_59_3,FR,Official public page; temporary fetch failure.,Official Pévèle tariff page indexed; direct open returned 502. Current region index advertises EUR 2 while older news title says EUR 1.,No open reuse licence verified.,Identifies official sector-specific tariff source to acquire.,Conflicting indexed notices are insufficient to assign a fare. CAR_HDF_59_2/3 must be matched to sectors and actual routes.,Acquire current sector 2 and 3 fare documents; resolve validity conflict before calculating.,southwest.json
SW_NANTES,Nantes airport passenger shuttle fare — candidate scope,Aéroport Nantes Atlantique,https://www.nantes.aeroport.fr/fr/acces-et-transports/navette-aeroport,2026-09-09,Current page checked 2026-09-09; effective date not stated.,published_tariff,html_price_table,Nantes Atlantique Airport transport,Aéroport Nantes Atlantique,FR,Public; no account used.,"Official airport page lists EUR 10 ticket, valid one hour on shuttle plus Naolib and TER within Nantes agglomeration.",No open reuse licence verified; public accessibility alone is not an open-data licence.,Exact passenger shuttle product after identity and route verification.,"agency2toc's Bus row has 28 OD entries and country list BE,CH,CZ,DE,DK, so this local-shuttle interpretation is unproven. Not airport operator/airside charges.","Inspect original GTFS agency_url, routes and stops. Apply EUR 10 only if this is actually the Nantes passenger shuttle.",southwest.json
SW_NOUVELLE_AQUITAINE,Nouvelle-Aquitaine regional coach fares,Région Nouvelle-Aquitaine,https://transports.nouvelle-aquitaine.fr/tarifs-et-achat/tarifs-cars-regionaux,2026-09-09,Current page checked 2026-09-09; linked regional fare poster effective 2024-09-01.,published_tariff,html_price_table,Nouvelle-Aquitaine Mobilités,Cars Régionaux 87 - Haute Vienne,FR,Public; no account used.,"Official indexed table: EUR 2.50 two-hour single, EUR 4.50 same-day return, EUR 20 ten journeys. Haute-Vienne page links regional products.",No open reuse licence verified; public accessibility alone is not an open-data licence.,"Nominal regional coach fares, product and time validity.",Must verify the Cars Régionaux 87 route belongs to ordinary regional network and any route-specific exception; no train pricing implied.,Acquire current tariff page/poster and Haute-Vienne guide; map route and enforce connected-journey validity.,southwest.json
SW_RENFE_CATALOGUE,Renfe Data — official catalogue and explicit fare-data gap,Renfe,https://data.renfe.com/es/dataset,2026-09-09,Catalogue checked 2026-09-09.,mixed,open_data_catalogue,Renfe,RENFE OPERADORA,ES,Public; no account used.,"Official catalogue reviewed: timetable, station and vehicle data found; no current OD fare table or price-inventory feed verified.",No open reuse licence verified; public accessibility alone is not an open-data licence.,Station/timetable joins and a documented search gap.,"Catalogue presence is not evidence of fares. Existing fares-renfe.py reads thegurusteam's historical Kaggle prices, not this official catalogue. No claim that public tariffs do not exist.",Search applicable Renfe/authority fare publications and request authorised retail/distribution access if necessary. Official https://www.renfe.com/es/es/normativa documents dynamic prices; it does not supply their complete inventory.,southwest.json
SW_RENFE_CERCANIAS,Renfe Cercanías Madrid — zone-based single tickets,Renfe,https://www.renfe.com/es/es/cercanias/cercanias-madrid/tarifas/billetes.html,2026-09-09,Current indexed page checked 2026-09-09; fare effective date not stated.,published_tariff,html_price_table,Renfe,RENFE OPERADORA,ES,Public; no account used.,Official page search-indexed with complete single table: zones 1/2 EUR 1.70 through 7 zones EUR 5.50; C-9 Zona Verde EUR 8.70.,No open reuse licence verified; public accessibility alone is not an open-data licence.,Exact published Madrid Cercanías single tariff once station zones and applicable service are known.,"Madrid commuter services only; cannot price the agency's AVE, Avant, other nuclei or international trips. Card cost, Cronos recurrence and passes differ.",Acquire pages for applicable nuclei plus official station-zone maps. Route-classify the RENFE services represented in the graph before choosing sources.,southwest.json
SW_SNCF_BASE,"SNCF Tarifs voyageurs, volume 6 — base fare coefficients and product rules",SNCF Voyageurs,https://www.tgvinoui.sncf/file/tarifs-voyageurs,2026-09-09,Document version 2026-01-05; base coefficients explicitly dated 2016-05-01; other sections carry separate dates.,mixed,pdf_price_table,SNCF,SNCF VOYAGEURS|Société Nationale des Chemins de fer Français|OCEdefault|Trains Express Régionaux|SNCF|SNCF / TER,FR,Public; no account used.,160-page PDF opened; p112 contains P=a+b*d coefficients and tariff-distance definition; p7-8 identifies regional tariff competence.,No open reuse licence verified; public accessibility alone is not an open-data licence.,Published base tariff calculation for applicable products; national/regional division and some fees.,Not a universal TGV or TER fare formula. Region-specific coefficients override national ones; official tariff distance is required. Coefficient date is not the document date.,Acquire regional CGV by service/region; obtain authoritative tariff distances and rounding; use current SNCF datasets for their newer price bounds.,southwest.json
SW_SNCF_IC,Tarifs Intercités — daytime and overnight OD fare bounds,SNCF Voyageurs,https://ressources.data.sncf.com/explore/dataset/tarifs-intercites/table/,2026-09-09,From 2026-01-02.,mixed,machine_readable_tariff,SNCF,SNCF VOYAGEURS|Société Nationale des Chemins de fer Français|OCEdefault|Trains Express Régionaux|SNCF|SNCF / TER,FR,Public downloads; no account.,Official dataset and data.gouv.fr mirror opened; mirror advertises 325.1 kB CSV and 782.9 kB JSON.,ODbL explicitly declared on the data.gouv.fr dataset.,Intercités OD/class full-fare bounds with station mapping.,"No availability, booking horizon, or complete fare ladder. Reservation and accommodation matter.",Download CSV/JSON from https://www.data.gouv.fr/datasets/tarifs-intercites ; distinguish day/night and verify observed OD rows.,southwest.json
SW_SNCF_TGV,Tarifs TGV INOUI et OUIGO — official OD fare bounds,SNCF Voyageurs,https://ressources.data.sncf.com/explore/dataset/tarifs-tgv-inoui-ouigo/export/,2026-09-09,TGV INOUI from 2026-04-01; OUIGO from 2026-01-02.,dynamic_inventory,machine_readable_tariff,SNCF,SNCF VOYAGEURS|Société Nationale des Chemins de fer Français|OCEdefault|Trains Express Régionaux|SNCF|SNCF / TER,FR,Public downloads; no account.,"Official export page opened. data.gouv.fr mirror lists 3.1 MB CSV and 9.9 MB JSON; CSV response recognised as text/csv, not parsed by web tool.",ODbL explicitly declared at https://www.data.gouv.fr/datasets/tarifs-tgv-inoui-et-ouigo .,Domestic OD/class/profile minimum and maximum full-fare bounds; UIC station identifiers.,"Bounds are neither all fare levels nor available departure-specific quotes; published relations must be matched, including route/profile. API sample attempt failed in web tool.",Acquire CSV through https://www.data.gouv.fr/api/1/datasets/r/cffcec3b-1c13-4e92-b530-1db00bb3ac1b ; retain bounds separately from observed quotes.,southwest.json
SW_TI_LISTINO,"Trenitalia Listino dei Prezzi, Capitolo IV, Parte II",Trenitalia,https://www.trenitalia.com/content/dam/trenitalia/allegati/info/condizioni-generali-di-trasporto/parte-ii-trasporto-nazionale/Listino_Prezzi_Capitolo_IV-PARTE_II_Trasporto_Nazionale.pdf,2026-09-09,Current linked document titled 2026-07-16; superseded version ends 2026-07-15.,published_tariff,pdf_price_table,Trenitalia,Trenitalia|TRENITALIA S.p.A.,IT,Public; no account used.,"212-page PDF opened. IC/ICN OD rows expose tariff km, single fares and monthly fares. Example Civitavecchia–Roma Termini: IC/ICN, 80 tariff km, EUR 11.50 second-class single.",No open reuse licence verified; public accessibility alone is not an open-data licence.,"Exact published IC/ICN Base reference fares by OD, class and service; some fees, minima, pass prices.",Discounted inventory is separate; this is not a complete Frecce fare inventory. Do not confuse monthly prices with single fares or km with fare.,Parse IC/ICN relation tables and accommodation sections; match stations and service; retain PDF page provenance and validate sample quotes.,southwest.json
SW_TI_PIEMONTE,Trenitalia Tariffa 39/13 Piemonte — ordinary regional singles,Trenitalia / Regione Piemonte,https://www.trenitalia.com/content/dam/trenitalia/allegati/info/condizioni-generali-di-trasporto/parte-iii-trasporto-regionale/tariffa-39/Tariffa_39_13_Piemonte.pdf,2026-09-09,From 2026-07-01.,published_tariff,pdf_price_table,Trenitalia,Trenitalia|TRENITALIA S.p.A.,IT,Public; no account used.,"Seven-page PDF opened: adult second-class 1–5 km EUR 1.80, 91–100 km EUR 9.60. Official regional directory provides 21 region/province links.",No open reuse licence verified; public accessibility alone is not an open-data licence.,"Exact regional distance-band tariff once the applicable region, official tariff distance and product are established.",Piemonte only. Rules dated 2026-07-25 require Prontuario Ufficiale distances; new infrastructure need not shorten tariff distance. Emilia-Romagna delegates to Trenitalia TPER.,Acquire all needed Tariffa 39 files at https://www.trenitalia.com/it/informazioni/condizioni-generali-di-trasporto/biglietto-tariffa-39-per-regione.html ; acquire official distance handbook and Part III boundary annexes.,southwest.json
SW_TI_REGIME,Trenitalia Part II — Base fares and limited-price availability,Trenitalia,https://www.trenitalia.com/content/dam/trenitalia/allegati/info/condizioni-generali-di-trasporto/parte-ii-trasporto-nazionale/Parte_II-Trasporto_Nazionale.pdf,2026-09-09,Current PDF linked on 2026-09-09; archived predecessor ends 2026-08-05.,mixed,tariff_rules,Trenitalia,Trenitalia|TRENITALIA S.p.A.,IT,Public; no account used.,98-page current PDF opened; printed p29 explicitly distinguishes IC/ICN listino Base from Frecce Base price levels.,No open reuse licence verified; public accessibility alone is not an open-data licence.,"Correct separation of published IC/ICN Base, discounted offers, and Frecce inventory.","Rules provide no full departure-specific price dataset. Frecciarossa, Frecciargento and Frecciabianca Base prices have limited, variable capacity by level.",Pair the Listino with these rules. For Frecce collect authorised timestamped quotes or obtain distribution access; do not substitute minimum advertised fare.,southwest.json
SW_TPER,TPER public fare catalogue — Bologna/Ferrara urban and regional zones,TPER,https://www.tper.it/tariffe,2026-09-09,Current page checked 2026-09-09; Bologna update announced effective 2025-03-01.,published_tariff,html_price_table,TPER,TPER spa,IT,Public; no account used.,"Official indexed tables list Bologna extraurban ordinary advance/contactless fares: one zone EUR 2.30, two EUR 2.90, ten EUR 8.80.",No open reuse licence verified; public accessibility alone is not an open-data licence.,"Bus fare lookup by basin, zone count, product and sales channel.","Agency is TPER spa Bus, not automatically Trenitalia TPER Rail. Bologna values cannot be assigned to Ferrara or special services without checking.",Map the TPER services represented in the graph to basin/routes/zones; acquire the page and zone map; include transfer validity and onboard cash surcharge.,southwest.json
SW_TRENORD,Trenord complete tariff table — September 2026,Trenord,https://www.trenord.it/fileadmin/contenuti/TRENORD/4-Info_e_assistenza/Informazioni_utili/Condizioni_di_trasporto/Condizioni_di_trasporto_IN_VIGORE/AvvisoA3Trenord_2026_179_Tariffario.pdf,2026-09-09,From 2026-09-01.,published_tariff,pdf_price_table,Trenord,Trenord,IT,Public; no account used.,"Two-page official PDF opened via current conditions page; ordinary adult second class 1–5 km EUR 1.60, 91–100 km EUR 9.00.",No open reuse licence verified; public accessibility alone is not an open-data licence.,"Distance-band ordinary fares; class, age and subscription tables.","Tariff distance and product selection still required. STIBM, airport and cross-border products must be handled under their own scope.","Download current tariff and September 2026 conditions; acquire official OD tariff distances, STIBM station zones and exceptions.",southwest.json
SW_ZOU,ZOU Express lines 90/92/93/94 — explicit OD fare tables,Région Sud / ZOU!,https://zou.maregionsud.fr/public/media/file/2026-07/zou_tarif_express_90_92_93_94_ac_02062026.pdf,2026-09-09,Document labels revised 2026-06-02.,published_tariff,pdf_price_table,ZOU!,LER ! ZOU,FR,Public; no account used.,"Five-page PDF opened with triangular OD tables; line 90 Saint-Raphaël–Nice airport EUR 20.30 single, plus EUR 0.40 when bought onboard.",No open reuse licence verified; public accessibility alone is not an open-data licence.,"Exact published OD fares for listed express lines, ten-trip and monthly products.",LER ! ZOU alias does not identify its route. This table covers only specified lines; retain internal product/date exceptions.,Match GTFS line number and stops first. Obtain other line tables through https://zou.maregionsud.fr/les-tarifs-zou and express-line pages.,southwest.json
